emotion;id;sentiment;source
0.5;169;0.5;hoy es un dia especial el centro lgtbi de bcn se hace realidad la reivindicacion del colectivo ha dado sus frutos un espacio abierto a la ciudadania hecho para acompanar a las personas que lo requieren por sensibilizar para luchar contra lgtbifobia siempre con vosotros 
0.7;170;0.7;en mi barrio de origen horta siempre es importante escuchar las preocupaciones preocupaciones y deseos de todos los ciudadanos pero hoy tengo la suerte de recorrer estas calles como candidato a la alcaldia de barcelona bcn
0.3;171;0.3;siempre con las victimas y sus familias no os olvidamos noolvidamos minmemoriam 
0.7;172;0.7;y ahora declara en quimforn y vuelvo a ver un hombre comprometido valiente y honesto con el que he tenido el privilegio de compartir comisiones y plenos en el ayuntamiento de bcn
0.9;173;0.9;muchas gracias por la confianza hibai trataremos de estar a la altura un abrazo 
0.3;174;0.3;y ahora en la sede de bomberscat presentamos los nuevos x y material para los bomberos de la generalitat juligendrau
0.7;175;-0.7;hola galapita que te parece el estado de este muro sabes que si se desprende un trozo y pilla a alguien debajo sucedera una tragedia 
0.0;176;0.0;el glaciar de saul no se si llegamos a tiempo a salvarla lo que si queda claro que tenemos que superar la fase de diagnostico y pasar a la de la accion canviclimatictv 
0.1;177;0.1;hay que dejar de animar a los que hablan de cordones sanitarios o sumamos los constitucionalistas en barcelona o gana el populismo y el separatismo boubcn 
0.8;178;0.8;si somescola defendemos nuestro modelo de escuela democratica catalana y cohesionadora la escuela que permite crecer a nuestros ninos libres y criticos 
0.1;179;-0.1;convocado el xii premio de noviembre con el titulo todo el mundo tiene un papel bcnantimasclista 
0.8;180;-0.8; la salida dialogada es mantener en el poder a quien viola sistematicamente los ddhh niega a su pueblo comida y medicinas destruye la ayuda humanitaria y abre fuego contra voluntarios indefensos defiende eso sr pisarello eso es tirania 
0.6;181;-0.6;reclamo acciones legales y responsabilidades politicas por el incendio d la torre del fang colau ha consentido la ocupacion d esta masia y su deterioro hace una decada adif invirtio mEUR en conservarlo sin darlesele ningun uso vecinal como reclama el ppbcn desde hace anos 
0.4;182;0.4;la solidaridad es la ternura de los pueblos no al golpe de estado ni a las injerencias en venezuela europaconvenezuela
0.4;183;-0.4;en blanquerna con la gente de amesde reflexionando sobre el terrible problema de los refugiados y la falta de respuesta de europa 
0.8;184;0.8;el permitira que finalmente tv proporcione una informacion tan veraz y plural como la de tve
0.0;185;0.0;un grupo cristiano la iglesia catolica controla la pedrastia en espana es esto elperiodico 
0.8;186;0.8;un semestre que marcara el futuro de la ue brexit nueva hoja de ruta y macropressupost por la europa de los y elecciones europeas con nuevo repartimient de responsabilidades en bruselas un semestre trepidante via eliseooliveras elperiodicocat
0.4;187;0.4;en unos minutos estare en rawpolitics de euronews para debatir sobre el brexit el movimiento metoo en el parlamento europeo y otros temas de actualidad podeis verlo en directo aqui 
0.4;188;-0.4;unos hoteleros invitan a los policias que actuaron en cat aceptar regalos por parte de un funcionario se denomina cohecho pasivo y es delito
0.3;189;0.3;comparto y corroboro las reflexiones de xavier sarda sobre el perfil politico ideologico de jaumeasens ser o no ser independentista por xavier sarda 
0.8;190;0.8;estimada aina moll fuiste la primera directora general de politica linguistica del govern contigo se inicio el impulso publico imprescindible para la recuperacion del catalan gracias por una vida dedicada a la cultura ya la hermandad entre las islas y cat llenguacatalana
0.5;191;-0.5;solo faltan dias para la primera vuelta si aun no estas registrado puedes hacerlo a no nos conformamos con las listas hechas desde los despachos elegimos entera 
0.1;192;-0.1;por si ayer no habia quedado suficientemente claro calvo acaba de aguar aun mas el supuesto quot relator quot en el papel de secretario raso donde estan todos los tertulianos que ayer hablaban de gesto de sanchez 
0.7;193;-0.7;patetico marciano iceta esta intentando negar que los procesos judiciales son el problema mas grave que tiene el gobierno sanchez sobre la mesa una autentica bomba de relojeria que determinara su exito o fracaso
0.0;194;0.0;tarragona pl espana a parar miles y miles de personas de todo democratas ciudadanas de cataluna exigimos su libertad usvolemacasa llibertatpresespolitiques llibertatpresospolitics republica catalana
0.2;195;0.2;todo es eta o mejor todo es eta cuando ya no hay eta las palabras de ayer de pablo casado podrian interpretarse como una derivada postmoderna del argumentario del entonces presidente jose maria aznar gemmaubasart 
0.3;196;-0.3;jaumecollboni no tienes ni idea ni de prostitucion ni de trata eres un cinico plebcn bcnamblesputes
0.9;197;-0.9; senadores franceses firman un manifiesto irresponsable sobre cataluna que involucra a la justicia espanola su independencia y una de las democracias mas avanzadas del mundo demuestran una completa falta de conocimiento de la situacion 
0.0;198;0.0;todo mi apoyo a la decision del presidente quimtorraipla en su defensa de la libertad de expresion el presidente ha vuelto a desnudar las carencias del estado por eso llevamos el lazo amarillo porque queremos vivir en un estado donde no sea necesario tener que llevar para defender derechos 
0.2;199;-0.2;cargas de los mossos y una persona herida en mas d enric en las movilizaciones en apoyo a las presas el tribunal superior senala el govern quot efectivo quot ejecuta judicifarsa tombemelregim
0.7;200;0.7;animo marcelmauri todos te conocemos sabemos que eres un sol y la persona mas pacifica otro ejemplo de su locura 
0.0;201;0.0;sobre la necesidad de proteger especialmente a los jueces en cataluna para q puedan cumplir su funcion sin presion y con imparcialidad la desconfianza de los jueces en cataluna por luis rodriguez vega via indpcom
0.6;202;-0.6;que horror el incremento del antisemitismo en europa es muy preocupante es una de las consecuencias de la indolencia ante las banalizaciones de lo que represento el nazismo y el holocausto 
0.9;203;-0.9;resumido gana la banca como siempre y pierde la ciudadania ninguna novedad desgraciadamente 
0.3;204;0.3;descripcion muy certera de elisabeni el pp leva anos controlando la cupula judicial por la puerta delantera y por la de atras jueces a dedo para el pp 
0.9;205;-0.9;algo que se esta viendo en el juicio es que la clase dirigente del estado es decadente son hedonistas protegidos por la endogamia el estado es solo la fuerza con que se impone a los disidentes e incluso eso tiene limites procesales tediosos y laboriosos 
0.4;206;0.4;tertulia politica hoy en la cadena ser pedro sanchez pone los presupuestos y la gobernabilidad de espana en manos de quienes desean romperla erc y pdcat 
0.3;207;-0.3; manuelvalls el futuro de barcelona no pasa por el eje derechas e izquierdas y ese error puede impedir la suma de partidos que podrian sumar 
0.6;208;0.6;este viernes presentacion del libro a los porches de can laporta a lajonquera organiza llibreriaedison de figueres
0.3;209;-0.3;el incremento del uso del plastico no responde a un problema de conciencia ambiental si no a la necesidad de la industria para reducir costes y ampliar beneficios plasticpollution
0.4;210;-0.4;basta de represion en pleno siglo xxi esto deberia avergonzar a cualquier democrata totssomomnium lluitescompartides llibertatpresospolitics
0.9;211;-0.9;de verdad que hay dias que la injusticia se hace insoportable aviones de papel como prueba de rebelion y sedicion si no hubiera presos y exiliados reiriamos pero no hace gracia prou llibertat llibertatpresospoliticsiexiliats
0.7;212;0.7;el caso catalan alli donde europa se juega el alma toni comin opinion la republica
0.7;213;0.7; felicidades a todas las eulalias y laias hoy es santa eulalia copatrona de barcelona 
0.8;214;0.8; romanicobert pone al alcance de todo el mundo todo lo relacionado con el romanico catalan culturacat fundlacaixacat
0.9;215;-0.9;verguenza de tv cat le preguntan a otegi si faltan personas como ernest lluch lo que no le preguntan es que hoy falta ernest lluch porque la banda terrorista que otegi dirigia lo mato siempre esa miserable simpatia por eta 
0.7;216;0.7;la educacion debe fomentar lo mejor de las personas y promover la humanizacion colectiva renaumanen a elpuntavui
0.8;217;0.8;la actitud determinada y apasionada de jcuixart en el interrogatorio del fiscal es el mejor ejemplo de la voluntad serena convencida y pacifica de la mayoria del pueblo de cataluna en defensa de sus derechos y libertades fundamentales gracias jordi gracias omnium freetothom
0.4;218;-0.4;un paso mas para cerrar la brecha de genero en la ue todos los progenitores tendran derecho a cuatro meses de permiso parental dos de los cuales deberan ser intransferibles y remunerados seguimos avanzando en la construccion del pilar social ue 
0.7;219;-0.7; por primera vez desde espana sale del procedimiento de deficit excesivo presupuestos buenas y malas noticias desde bruselas 
0.1;220;0.1;los que me decis que no lo encuentra que no sea spam busque en ella un email llamado quot ven a la asamblea de voluntarios quot existe la inscripcion para el f en el ateneo sagrerenc hay trabajaremos puerta a puerta programa electoral posicionamiento politico os espero sueldo imprescindibles 
0.7;221;0.7;saben que el tribunal de derechos humanos ve la represion espanola como una vulneracion clara de los ddhh pero esta estrategia solo dara tiempo no razon y nosotros la tenemos toda de razon vergonyadesistema proutactiquesjudicial entretotspodem
0.2;222;-0.2;la tarea de visualitzadors ha sido clave para obtener este exito prescindir de ellos y ellas nos haria volver atras ademas sus funciones se podrian ampliar a otros tipos de licencias hay que garantizar la continuidad del servicio mas que nunca
0.3;223;0.3;voy camino del bar de rick grabar podcast sobre gaudi a media manana muchos autobuses van practicamente vacios en cambio en hora punta van muy llenos con las calles congestionadas y 
0.6;224;-0.6;no hay delito archivo ya de la causa volvemos a la politica porque es donde se ha de resolver los problemas politicos llibertatpresospoliticsiexiliats arxivamentdelacausa
0.9;225;0.9;todo a punto para la bienal ciutaticiencia del jueves al lunes con decenas de actividades y talleres para todas las edades cine cientifico a phenomenaexp debates con premios nobel hackaton de cienciaciutadana y la gran noche de las academias
0.5;226;-0.5;ganar y ganar al servicio de la mayoria con vocacion de cohesionar el pais y que nunca mas nadie nos pueda decir que ninguno de nosotros puede aspirar a todo 
0.3;227;-0.3;no entiendo por que en las presentaciones del valles no participa nunca el ferclopez que es el autor del libro 
0.3;228;-0.3;luces y taquigrafos desde abajo al negocio privado y oscuro de la t movilidad presiones de la atmbcn para silenciar las voces criticas todo el apoyo con stoppujades y tmobilitatinfo
0.7;229;-0.7;celebran una cumbre como si de dos paises se tratara negocian presupuestos en la carcel piden indultos para los presos independentistas y ahora ofrecen un mediador para negociar la ruptura de espana esta deberia ser la portada de pedro sanchez 
0.9;230;-0.9; irresponsables no lo siguiente el govern niega en su informe que el traslado de sedes sociales y fiscales se deba a la inestabilidad politica ni que afecte a la economia catalana relativizando la importancia de la perdida de puestos de trabajo 
0.0;231;0.0;la mayoria de lineas de metro estan funcionando muy por encima de los servicios minimos mi agradecimiento a todos los funcionarios que a pesar de la presion de quimtorraipla y la inaccion de adacolau hoy han salido a trabajar jonofaigvaga f boubcn f vagageneral f 
